Regionalschluessel;Name;Breitengrad;Laengengrad
145220310310;Leisnig;51.176061;12.938018
145220320320;Leubsdorf;50.802417;13.156764
145220330330;Lichtenau;50.918042;12.960669
145220350350;Lunzenau;50.96465;12.752751
145220390390;Mulda/Sa.;50.793266;13.396798
145220400400;Neuhausen/Erzgeb.;50.681813;13.492245
145220420420;Niederwiesa;50.86687;13.017436
145220430430;Oberschöna;50.922843;13.250351
145220440440;Oederan;50.867076;13.18978
145220460460;Penig;50.94765;12.691102
145220470470;Rechenberg-Bienenmühle;50.737876;13.556845
145220480480;Reinsberg;51.0156;13.380192
145220500500;Rossau;50.995431;13.059887
145220510510;Roßwein;51.078637;13.176282
145220540540;Striegistal;51.017603;13.186434
145220570570;Waldheim;51.073977;13.035376
145220580580;Wechselburg;50.996181;12.784507
145225102060;Burgstädt;50.922396;12.804164
145225102380;Mühlau;50.900364;12.764057
145225102550;Taura;50.910769;12.855621
145225113340;Lichtenberg/Erzgeb.;50.832784;13.40261
145225113590;Weißenborn/Erzgeb.;50.868613;13.387301
145225119010;Altmittweida;50.962607;12.948596
145225119360;Mittweida;50.995822;12.959786
145225126280;Königsfeld;51.076841;12.759511
145225126490;Rochlitz;51.042203;12.773308
145225126530;Seelitz;51.029575;12.829511
145225126600;Zettlitz;51.079936;12.841352
145225129090;Dorfchemnitz;50.757756;13.422839
145225129520;Sayda;50.715242;13.428057
145230010010;Adorf/Vogtl.;50.325276;12.243648
145230020020;Auerbach/Vogtl.;50.489196;12.419729
145230030030;Bad Brambach;50.226617;12.303625
145230040040;Bad Elster;50.282119;12.249849
145230090090;Ellefeld;50.481729;12.389113
145230100100;Elsterberg;50.605827;12.172192
145230160160;Klingenthal;50.37445;12.445199
145230170170;Lengenfeld;50.583726;12.377194
145230200200;Markneukirchen;50.308913;12.348001
145230245245;Muldenhammer;50.428849;12.495396
145230280280;Neumark;50.654636;12.353693
145230310310;Pausa-Mühltroff;50.564946;11.957544
145230320320;Plauen;50.498364;12.135943
145230330330;Pöhl;50.557633;12.197356
145230360360;Rodewisch;50.536275;12.418443
145230365365;Rosenbach/Vogtl.;50.530861;12.025927
145230380380;Steinberg;50.544374;12.476951
145230450450;Weischlitz;50.440498;12.007633
145235107120;Falkenstein/Vogtl.;50.479653;12.341113
145235107130;Grünbach;50.419661;12.389683
145235107290;Neustadt/Vogtl.;50.457024;12.329441
145235120190;Limbach;50.585664;12.250211
145235120260;Netzschkau;50.609736;12.238061
145235122060;Bösenbrunn;50.380882;12.07672
145235122080;Eichigt;50.344226;12.167597
145235122300;Oelsnitz/Vogtl.;50.412731;12.158443
145235122440;Triebel/Vogtl.;50.355723;12.074093
145235125150;Heinsdorfergrund;50.621361;12.370078
145235125340;Reichenbach im Vogtland;50.621693;12.299343
145235131230;Mühlental;50.379084;12.256738
145235131370;Schöneck/Vogtl.;50.390453;12.330933
145235134270;Neuensalz;50.510537;12.240275
145235134430;Treuen;50.539851;12.305249
145235402050;Bergen;50.466054;12.27937
145235402410;Theuma;50.46639;12.228487
145235402420;Tirpersdorf;50.441554;12.23267
145235402460;Werda;50.435004;12.298519
145240020020;Callenberg;50.842836;12.670638
145240060060;Fraureuth;50.692837;12.351709
145240070070;Gersdorf;50.759393;12.701641
145240080080;Glauchau;50.813884;12.556024
145240090090;Hartenstein;50.670746;12.671907
145240120120;Hohenstein-Ernstthal;50.810494;12.707833
145240140140;Langenbernsdorf;50.756234;12.293879
145240150150;Langenweißbach;50.63679;12.604547
145240170170;Lichtentanne;50.670128;12.417117
145240200200;Mülsen;50.739654;12.579585
145240210210;Neukirchen/Pleiße;50.783304;12.386873
145240230230;Oberlungwitz;50.787715;12.735937
145240250250;Reinsdorf;50.693371;12.556067
145240300300;Werdau;50.727677;12.353132
145240310310;Wildenfels;50.664485;12.587669
145240320320;Wilkau-Haßlau;50.664173;12.521906
145240330330;Zwickau;50.72812;12.481086
145245104030;Crimmitschau;50.811852;12.358063
145245104050;Dennheritz;50.811925;12.47553
145245111040;Crinitzberg;50.571017;12.502182
145245111100;Hartmannsdorf b.Kirchberg;50.583453;12.562185
145245111110;Hirschfeld;50.629349;12.462708
145245111130;Kirchberg;50.608648;12.499474
145245114180;Limbach-Oberfrohna;50.87007;12.721296
145245114220;Niederfrohna;50.888118;12.732677
145245118190;Meerane;50.843646;12.462
145245118270;Schönberg;50.873075;12.497278
145245128010;Bernsdorf;50.777859;12.664653
145245128160;Lichtenstein/Sa.;50.748628;12.63528
145245128280;St. Egidien;50.796253;12.62157
145245135240;Oberwiera;50.887706;12.541419
145245135260;Remse;50.857869;12.563543
145245135290;Waldenburg;50.881172;12.609045
146120000000;Dresden;51.066449;13.783483
146250010010;Arnsdorf;51.09206;13.98341
146250020020;Bautzen;51.191119;14.414891
146250030030;Bernsdorf;51.374658;14.066336
146250060060;Burkau;51.18635;14.204267
146250090090;Cunewalde;51.099802;14.524701
146250100100;Demitz-Thumitz;51.152874;14.247832
146250110110;Doberschau-Gaußig;51.136865;14.340039
146250120120;Elsterheide;51.495848;14.212307
146250130130;Elstra;51.214174;14.129552
146250150150;Göda;51.186625;14.306738
146250160160;Großdubrau;51.273559;14.491428
146250200200;Großröhrsdorf;51.144329;14.031605
146250220220;Haselbachtal;51.238755;14.020306
146250230230;Hochkirch;51.145087;14.579033
146250240240;Hoyerswerda;51.425789;14.220347
146250250250;Kamenz;51.29003;14.081676
146250280280;Königswartha;51.321531;14.327127
146250290290;Kubschütz;51.167245;14.506823
146250310310;Lauta;51.450615;14.097608
146250330330;Lohsa;51.383899;14.398154
146250340340;Malschwitz;51.257746;14.559553
146250380380;Neukirch/Lausitz;51.093018;14.304774
146250420420;Oßling;51.345748;14.157582
146250430430;Ottendorf-Okrilla;51.176543;13.821892
146250480480;Radeberg;51.106715;13.915869
146250490490;Radibor;51.27433;14.418102
146250525525;Schirgiswalde-Kirschau;51.085784;14.439777
146250530530;Schmölln-Putzkau;51.100523;14.235252
146250550550;Schwepnitz;51.351254;13.961039
146250560560;Sohland a.d.Spree;51.046654;14.42984
146250570570;Spreetal;51.480515;14.413927
146250590590;Steinigtwolmsdorf;51.065598;14.347743
146250600600;Wachau;51.166056;13.911589
146250610610;Weißenberg;51.186862;14.6284
146250630630;Wilthen;51.099522;14.382646
146250640640;Wittichenau;51.379402;14.241578
146255207040;Bischofswerda;51.1214;14.171474
146255207510;Rammenau;51.158837;14.126636
146255211140;Frankenthal;51.133581;14.10304
146255211170;Großharthau;51.101536;14.073728
146255212190;Großpostwitz/O.L.;51.127036;14.453337
146255212390;Obergurig;51.130787;14.404867
146255218270;Königsbrück;51.308714;13.8731
146255218300;Laußnitz;51.230356;13.850415
146255218370;Neukirch;51.290941;13.951573
146255223360;Neschwitz;51.267782;14.325356
146255223460;Puschwitz;51.247223;14.285788
146255231180;Großnaundorf;51.207412;13.945329
146255231320;Lichtenberg;51.176372;13.962566
146255231410;Ohorn;51.177188;14.064353
146255231450;Pulsnitz;51.203748;14.000404
146255231580;Steina;51.204225;14.052255
146255501080;Crostwitz;51.241236;14.249587
146255501350;Nebelschütz;51.271233;14.174703
146255501440;Panschwitz-Kuckau;51.216628;14.197436
146255501470;Räckelwitz;51.261049;14.212366
146255501500;Ralbitz-Rosenthal;51.306155;14.23449
146260060060;Boxberg/O.L.;51.391011;14.595904
146260085085;Ebersbach-Neugersdorf;50.998424;14.602321
146260110110;Görlitz;51.141536;14.966544
146260180180;Herrnhut;51.010646;14.760037
146260245245;Kottmar;51.02123;14.658802
146260250250;Krauschwitz i.d.O.L.;51.471764;14.839406
146260280280;Leutersdorf;50.948144;14.659212
146260300300;Markersdorf;51.119821;14.877102
146260310310;Mittelherwigsdorf;50.931292;14.785259
146260370370;Niesky;51.319189;14.802734
146260390390;Oderwitz;50.96214;14.721499
146260420420;Ostritz;51.016765;14.918251
146260530530;Seifhennersdorf;50.936937;14.605404
146260610610;Zittau;50.929311;14.837512
146265203010;Bad Muskau;51.558664;14.706963
146265203100;Gablenz;51.538942;14.650542
146265206030;Bernstadt a.d.Eigen;51.04775;14.827312
146265206500;Schönau-Berzdorf a.d.Eigen;51.058406;14.897537
146265214140;Großschönau;50.883418;14.656817
146265214170;Hainewalde;50.913697;14.697605
146265220150;Großschweidnitz;51.067173;14.638143
146265220270;Lawalde;51.090419;14.591605
146265220290;Löbau;51.117989;14.677983
146265220470;Rosenbach;51.080269;14.739652
146265224070;Dürrhennersdorf;51.049396;14.604315
146265224350;Neusalza-Spremberg;51.031783;14.543051
146265224510;Schönbach;51.062598;14.566243
146265227050;Bertsdorf-Hörnitz;50.88408;14.721004
146265227210;Jonsdorf;50.853392;14.690102
146265227400;Olbersdorf;50.874149;14.762261
146265227430;Oybin;50.840679;14.752589
146265228020;Beiersdorf;51.072157;14.530869
146265228410;Oppach;51.061927;14.500065
146265232240;Königshain;51.183943;14.862834
146265232450;Reichenbach/O.L.;51.141029;14.785088
146265232570;Vierkirchen;51.198305;14.745319
146265233260;Kreba-Neudorf;51.347109;14.702298
146265233460;Rietschen;51.406477;14.786184
146265235160;Hähnichen;51.360834;14.860421
146265235480;Rothenburg/O.L.;51.356155;14.94472
146265237120;Groß Düben;51.556731;14.58057
146265237490;Schleife;51.532648;14.501159
146265237560;Trebendorf;51.499931;14.536242
146265242590;Weißkeißel;51.467568;14.723757
146265242600;Weißwasser/O.L.;51.488034;14.600226
146265502190;Hohendubrau;51.253733;14.661748
146265502320;Mücka;51.300615;14.684758
146265502440;Quitzdorf am See;51.292572;14.735856
146265502580;Waldhufen;51.239272;14.791962
146265503200;Horka;51.296502;14.905724
146265503230;Kodersdorf;51.236443;14.88809
146265503330;Neißeaue;51.25885;14.987392
146265503520;Schöpstal;51.191939;14.931979
146270010010;Coswig;51.137869;13.577391
146270020020;Diera-Zehren;51.210481;13.413801
146270030030;Ebersbach;51.247617;13.652855
146270050050;Gröditz;51.41913;13.406051
146270060060;Großenhain;51.323718;13.523041
146270070070;Hirschstein;51.258384;13.345955
146270080080;Käbschütztal;51.14717;13.385319
146270100100;Klipphausen;51.09241;13.483266
146270130130;Lommatzsch;51.204352;13.294472
146270140140;Meißen;51.162191;13.478162
146270150150;Moritzburg;51.162109;13.666226
146270170170;Niederau;51.19332;13.546885
146270180180;Nossen;51.09993;13.307147
146270200200;Priestewitz;51.242591;13.509346
146270210210;Radebeul;51.113286;13.640591
146270220220;Radeburg;51.191824;13.73122
146270230230;Riesa;51.297254;13.280491
146270260260;Stauchitz;51.245692;13.236558
146270270270;Strehla;51.361543;13.229762
146270290290;Thiendorf;51.296771;13.780638
146270310310;Weinböhla;51.163449;13.588094
146270360360;Zeithain;51.36764;13.314148
146275225040;Glaubitz;51.32751;13.389717
146275225190;Nünchritz;51.280885;13.417302
146275234240;Röderaue;51.385747;13.469985
146275234340;Wülknitz;51.368609;13.397093
146275238110;Lampertswalde;51.333671;13.654216
146275238250;Schönfeld;51.326001;13.738941
146280050050;Bannewitz;50.981484;13.723378
146280060060;Dippoldiswalde;50.864603;13.647869
146280100100;Dürrröhrsdorf-Dittersbach;51.030784;14.006949
146280110110;Freital;50.998021;13.6358
146280130130;Glashütte;50.862866;13.758184
146280160160;Heidenau;50.969835;13.869561
146280190190;Hohnstein;50.979243;14.140249
146280220220;Kreischa;50.948755;13.756656
146280260260;Neustadt in Sachsen;51.036553;14.223615
146280300300;Rabenau;50.95094;13.665906
146280360360;Sebnitz;50.939933;14.291001
146280380380;Stolpen;51.045678;14.094407
146280410410;Wilsdruff;51.027298;13.510201
146285201010;Altenberg;50.772059;13.770864
146285201170;Hermsdorf/Erzgeb.;50.760257;13.643548
146285202020;Bad Gottleuba-Berggießhübel;50.838317;13.952326
146285202040;Bahretal;50.882889;13.899591
146285202230;Liebstadt;50.863319;13.842806
146285204030;Bad Schandau;50.917968;14.20248
146285204320;Rathmannsdorf;50.932872;14.143945
146285204330;Reinhardtsdorf-Schöna;50.875052;14.187633
146285209080;Dohna;50.95291;13.839423
146285209250;Müglitztal;50.924446;13.830251
146285219140;Gohrisch;50.883518;14.125153
146285219210;Königstein/Sächs.Schw.;50.910962;14.058807
146285219310;Rathen;50.95499;14.077585
146285219340;Rosenthal-Bielatal;50.851174;14.063523
146285219390;Struppen;50.936438;14.021446
146285221240;Lohmen;50.984832;14.015328
146285221370;Stadt Wehlen;50.961132;14.007952
146285229070;Dohma;50.906008;13.952369
146285229270;Pirna;50.964754;13.939187
146285230150;Hartmannsdorf-Reichenau;50.808366;13.577618
146285230205;Klingenberg;50.895103;13.548361
146285240090;Dorfhain;50.935536;13.552612
146285240400;Tharandt;50.966109;13.517034
147130000000;Leipzig;51.342214;12.374783
147290030030;Bennewitz;51.342869;12.700657
147290040040;Böhlen;51.208827;12.385486
147290050050;Borna;51.115572;12.502114
147290060060;Borsdorf;51.352943;12.540782
147290070070;Brandis;51.323419;12.609803
147290080080;Colditz;51.130884;12.799703
147290140140;Frohburg;51.060527;12.597265
147290150150;Geithain;51.037803;12.684288
147290160160;Grimma;51.229818;12.79359
147290170170;Groitzsch;51.131889;12.308303
147290190190;Großpösna;51.249267;12.474256
147290220220;Kitzscher;51.171868;12.547627
147290245245;Lossatal;51.397411;12.84273
147290250250;Machern;51.375733;12.625596
147290260260;Markkleeberg;51.266281;12.387008
147290270270;Markranstädt;51.293167;12.210081
147290320320;Neukieritzsch;51.15281;12.413073
147290360360;Regis-Breitingen;51.097018;12.402765
147290370370;Rötha;51.204117;12.473437
147290380380;Thallwitz;51.429729;12.727218
147290400400;Trebsen/Mulde;51.286244;12.729124
147290410410;Wurzen;51.341301;12.798599
147290430430;Zwenkau;51.218576;12.308126
147295301010;Bad Lausick;51.147365;12.65841
147295301330;Otterwisch;51.203899;12.616677
147295307020;Belgershain;51.243454;12.554571
147295307300;Naunhof;51.285869;12.585487
147295307340;Parthenstein;51.248307;12.632629
147295308100;Elstertrebnitz;51.149753;12.226869
147295308350;Pegau;51.198714;12.236758
147300020020;Bad Düben;51.586242;12.559687
147300045045;Belgern-Schildau;51.456177;13.045647
147300050050;Cavertitz;51.392988;13.101539
147300060060;Dahlen;51.382207;12.985586
147300070070;Delitzsch;51.53384;12.35637
147300080080;Doberschütz;51.502432;12.706512
147300110110;Eilenburg;51.461542;12.608933
147300160160;Laußig;51.585294;12.676387
147300170170;Liebschützberg;51.334049;13.153161
147300180180;Löbnitz;51.580247;12.45193
147300190190;Mockrehna;51.51117;12.832249
147300200200;Mügeln;51.233492;13.019204
147300210210;Naundorf;51.249678;13.150118
147300230230;Oschatz;51.294374;13.096523
147300250250;Rackwitz;51.459296;12.360208
147300270270;Schkeuditz;51.409056;12.243991
147300300300;Taucha;51.389996;12.508095
147300330330;Wermsdorf;51.301084;12.965214
147300340340;Wiedemar;51.492635;12.238183
147305302010;Arzberg;51.523376;13.140272
147305302030;Beilrode;51.60404;13.052887
147305303090;Dommitzsch;51.648533;12.853181
147305303120;Elsnig;51.611576;12.938054
147305303320;Trossin;51.610553;12.801103
147305306150;Krostitz;51.458979;12.453502
147305306280;Schönwölkau;51.512377;12.46146
147305311100;Dreiheide;51.563063;12.882567
147305311310;Torgau;51.532405;12.995091
147305601140;Jesewitz;51.419108;12.572992
147305601360;Zschepplin;51.517072;12.564311
150010000000;Dessau-Roßlau;51.853739;12.231024
150020000000;Halle (Saale);51.479823;11.968477
150030000000;Magdeburg;52.116505;11.641304
150810030030;Arendsee (Altmark);52.84882;11.450911
150810135135;Gardelegen;52.509948;11.364563
150810240240;Kalbe (Milde);52.696583;11.37462
150810280280;Klötze;52.595116;11.105504
150810455455;Salzwedel;52.84167;11.141902
150815051026;Apenburg-Winterfeld;52.738252;11.204051
150815051045;Beetzendorf;52.686227;11.08145
150815051095;Dähre;52.814146;10.853574
150815051105;Diesdorf;52.748877;10.872547
150815051225;Jübar;52.6745;10.917026
150815051290;Kuhfelde;52.766552;11.087145
150815051440;Rohrberg;52.711513;11.016682
150815051545;Wallstawe;52.785194;10.987611
150820005005;Aken (Elbe);51.845524;12.051772
150820015015;Bitterfeld-Wolfen;51.642002;12.28781
150820180180;Köthen (Anhalt);51.740356;11.965257
150820241241;Muldestausee;51.645054;12.451343
150820256256;Osternienburger Land;51.806911;11.971074
150820301301;Raguhn-Jeßnitz;51.725379;12.271968
150820340340;Sandersdorf-Brehna;51.590522;12.233635
150820377377;Südliches Anhalt;51.704669;12.038272
150820430430;Zerbst/Anhalt;51.991871;12.124337
150820440440;Zörbig;51.63668;12.122291
150830040040;Barleben;52.203935;11.59777
150830270270;Haldensleben;52.311634;11.411633
150830298298;Hohe Börde;52.188171;11.418201
150830390390;Niedere Börde;52.238919;11.532149
150830411411;Oebisfelde-Weferlingen;52.386439;11.071458
150830415415;Oschersleben (Bode);52.029812;11.263861
150830490490;Sülzetal;52.015427;11.542443
150830531531;Wanzleben-Börde;52.085973;11.391472
150830565565;Wolmirstedt;52.251221;11.653387
150835051030;Angern;52.36902;11.772477
150835051120;Burgstall;52.410828;11.642541
150835051130;Colbitz;52.330106;11.591214
150835051361;Loitsche-Heinrichsberg;52.29972;11.705784
150835051440;Rogätz;52.323671;11.744477
150835051557;Westheide;52.3328;11.490727
